Rent_Groups,PredictedProb,LL,UL,Grouping_Var,Grouping
1189,0.136642634,0.077906142,0.228680444,Lost Disabilty Benifits,Disability_Status
1199,0.117597131,0.06954906,0.191989991,Lost Disabilty Benifits,Disability_Status
1204,0.088785555,0.048475814,0.157081103,Lost Disabilty Benifits,Disability_Status
1214,0.045057427,0.025596387,0.0781284,Lost Disabilty Benifits,Disability_Status
1254,0.083898284,0.050112386,0.137173271,Lost Disabilty Benifits,Disability_Status
1264,0.098022276,0.058777088,0.159043492,Lost Disabilty Benifits,Disability_Status
1269,0.122911274,0.074311471,0.196546804,Lost Disabilty Benifits,Disability_Status
1274,0.092046347,0.054021781,0.152520195,Lost Disabilty Benifits,Disability_Status
1279,0.069137931,0.03736321,0.124441577,Lost Disabilty Benifits,Disability_Status
1284,0.11332826,0.066970196,0.185399766,Lost Disabilty Benifits,Disability_Status
1309,0.102095486,0.061903249,0.16382625,Lost Disabilty Benifits,Disability_Status
1314,0.133564973,0.079601595,0.214997985,Lost Disabilty Benifits,Disability_Status
1329,0.121329123,0.0726341,0.195778102,Lost Disabilty Benifits,Disability_Status
1334,0.062611534,0.03667382,0.104896272,Lost Disabilty Benifits,Disability_Status
1344,0.089966373,0.051591043,0.152302725,Lost Disabilty Benifits,Disability_Status
1359,0.0479704,0.027242715,0.083121203,Lost Disabilty Benifits,Disability_Status
1389,0.160485188,0.096057201,0.255893522,Lost Disabilty Benifits,Disability_Status
1404,0.091551553,0.055767053,0.146729964,Lost Disabilty Benifits,Disability_Status
1424,0.098990796,0.054259208,0.173821581,Lost Disabilty Benifits,Disability_Status
1439,0.108038564,0.066282453,0.171274627,Lost Disabilty Benifits,Disability_Status
1449,0.027887858,0.014170864,0.054153149,Lost Disabilty Benifits,Disability_Status
1464,0.136917726,0.079331229,0.226042982,Lost Disabilty Benifits,Disability_Status
1479,0.087388263,0.049498621,0.149712941,Lost Disabilty Benifits,Disability_Status
1489,0.161694229,0.10055313,0.249691566,Lost Disabilty Benifits,Disability_Status
1539,0.09209557,0.053518685,0.153656583,Lost Disabilty Benifits,Disability_Status
1549,0.218207787,0.138562855,0.326291928,Lost Disabilty Benifits,Disability_Status
1559,0.099498822,0.058737604,0.16362915,Lost Disabilty Benifits,Disability_Status
1604,0.062102783,0.031953245,0.117254259,Lost Disabilty Benifits,Disability_Status
1609,0.190578107,0.116295646,0.296393899,Lost Disabilty Benifits,Disability_Status
1614,0.043069456,0.024215738,0.0754669,Lost Disabilty Benifits,Disability_Status
1659,0.047793665,0.025149453,0.088965727,Lost Disabilty Benifits,Disability_Status
1694,0.079264383,0.043576508,0.140480286,Lost Disabilty Benifits,Disability_Status
1709,0.102744448,0.058872828,0.173289182,Lost Disabilty Benifits,Disability_Status
1799,0.102193008,0.061473259,0.165139424,Lost Disabilty Benifits,Disability_Status
1809,0.062969575,0.03586481,0.108258613,Lost Disabilty Benifits,Disability_Status
1834,0.139009556,0.080336231,0.229825987,Lost Disabilty Benifits,Disability_Status
1859,0.119083239,0.070054467,0.195222198,Lost Disabilty Benifits,Disability_Status
1894,0.066883365,0.036825746,0.118457108,Lost Disabilty Benifits,Disability_Status
1909,0.131564582,0.078149104,0.212470586,Lost Disabilty Benifits,Disability_Status
1959,0.125546089,0.074731643,0.203319821,Lost Disabilty Benifits,Disability_Status
1964,0.090631611,0.049205613,0.161027291,Lost Disabilty Benifits,Disability_Status
1974,0.102706923,0.056442338,0.179672469,Lost Disabilty Benifits,Disability_Status
1979,0.16629505,0.10121875,0.261058115,Lost Disabilty Benifits,Disability_Status
2044,0.045545421,0.024426054,0.083364732,Lost Disabilty Benifits,Disability_Status
2049,0.070249062,0.034740218,0.136904667,Lost Disabilty Benifits,Disability_Status
2104,0.143545629,0.070582868,0.270019039,Lost Disabilty Benifits,Disability_Status
2134,0.077769224,0.039218546,0.14836252,Lost Disabilty Benifits,Disability_Status
2139,0.090689511,0.050231442,0.158302538,Lost Disabilty Benifits,Disability_Status
2189,0.14493689,0.079990428,0.248378953,Lost Disabilty Benifits,Disability_Status
2234,0.096392541,0.053750312,0.166897694,Lost Disabilty Benifits,Disability_Status
2254,0.202499107,0.119740704,0.32156106,Lost Disabilty Benifits,Disability_Status
2269,0.107139387,0.060675321,0.182280078,Lost Disabilty Benifits,Disability_Status
2274,0.051523947,0.027854879,0.093373521,Lost Disabilty Benifits,Disability_Status
2289,0.122313245,0.063364316,0.223043886,Lost Disabilty Benifits,Disability_Status
2304,0.165936324,0.096360999,0.270698247,Lost Disabilty Benifits,Disability_Status
2309,0.051978877,0.026162123,0.100638827,Lost Disabilty Benifits,Disability_Status
2339,0.105214306,0.056612174,0.187259502,Lost Disabilty Benifits,Disability_Status
2359,0.025353695,0.011573694,0.054633733,Lost Disabilty Benifits,Disability_Status
2364,0.162286458,0.080595132,0.29978161,Lost Disabilty Benifits,Disability_Status
2454,0.12734948,0.073677231,0.211206014,Lost Disabilty Benifits,Disability_Status
2459,0.079054884,0.044887542,0.135538925,Lost Disabilty Benifits,Disability_Status
2464,0.066459933,0.033583601,0.12728145,Lost Disabilty Benifits,Disability_Status
2484,0.142269265,0.077602206,0.246427624,Lost Disabilty Benifits,Disability_Status
2539,0.068272583,0.031662149,0.141048948,Lost Disabilty Benifits,Disability_Status
2624,0.133618657,0.074488274,0.228118565,Lost Disabilty Benifits,Disability_Status
2664,0.07810951,0.041438478,0.142411286,Lost Disabilty Benifits,Disability_Status
2754,0.089801255,0.043384599,0.176705256,Lost Disabilty Benifits,Disability_Status
2774,0.113757043,0.056858142,0.214637465,Lost Disabilty Benifits,Disability_Status
2814,0.05299982,0.026956498,0.101577616,Lost Disabilty Benifits,Disability_Status
3059,0.048273058,0.025599229,0.089191357,Lost Disabilty Benifits,Disability_Status
3079,0.159725266,0.084776625,0.280617838,Lost Disabilty Benifits,Disability_Status
3184,0.074113392,0.03881053,0.136953026,Lost Disabilty Benifits,Disability_Status
524,0.13020836,0.10736415,0.157146619,No,Disability_Status
534,0.111486723,0.084935122,0.144749084,No,Disability_Status
539,0.1125679,0.080421975,0.161071226,No,Disability_Status
544,0.124602767,0.100938164,0.152938173,No,Disability_Status
554,0.081305299,0.056877575,0.115638707,No,Disability_Status
559,0.09686063,0.076578067,0.12173661,No,Disability_Status
564,0.080601399,0.063977472,0.101078434,No,Disability_Status
569,0.105878855,0.081688987,0.13631577,No,Disability_Status
574,0.160738403,0.132032922,0.194287807,No,Disability_Status
579,0.100703835,0.074372914,0.135807354,No,Disability_Status
584,0.147126586,0.117682556,0.182649374,No,Disability_Status
589,0.122558904,0.09463458,0.159138862,No,Disability_Status
594,0.103502346,0.08191499,0.130324263,No,Disability_Status
599,0.098999039,0.066115038,0.165757213,No,Disability_Status
604,0.117333029,0.085880383,0.159354831,No,Disability_Status
609,0.107818788,0.083401097,0.138725205,No,Disability_Status
614,0.094209553,0.072836415,0.123856047,No,Disability_Status
619,0.091498185,0.072347384,0.1153748,No,Disability_Status
624,0.113482697,0.08783298,0.146505426,No,Disability_Status
629,0.111746141,0.085666384,0.145979664,No,Disability_Status
634,0.117005998,0.092737882,0.147056791,No,Disability_Status
639,0.123623205,0.091678718,0.166332168,No,Disability_Status
644,0.124121144,0.098858388,0.154944016,No,Disability_Status
649,0.11286264,0.086803733,0.146936853,No,Disability_Status
654,0.127329124,0.100062092,0.161247606,No,Disability_Status
659,0.126477799,0.097413169,0.162992846,No,Disability_Status
664,0.133737323,0.099476935,0.178511189,No,Disability_Status
669,0.112775975,0.084437762,0.150212528,No,Disability_Status
674,0.123473575,0.095970708,0.157840647,No,Disability_Status
679,0.124950878,0.097799337,0.15870175,No,Disability_Status
684,0.133274252,0.103880483,0.169885357,No,Disability_Status
689,0.111571233,0.086778013,0.142894364,No,Disability_Status
694,0.129499128,0.096999462,0.180964214,No,Disability_Status
699,0.118878064,0.089998588,0.156351653,No,Disability_Status
704,0.12253526,0.090665514,0.163057389,No,Disability_Status
709,0.128809559,0.099742255,0.166273929,No,Disability_Status
714,0.117311915,0.091751825,0.149037421,No,Disability_Status
719,0.115202223,0.086007038,0.154372648,No,Disability_Status
724,0.134991717,0.105070962,0.17198384,No,Disability_Status
729,0.114804128,0.09038423,0.145517812,No,Disability_Status
734,0.127249945,0.09578865,0.167646843,No,Disability_Status
739,0.141037912,0.110292374,0.179316865,No,Disability_Status
744,0.143425702,0.109515173,0.1874766,No,Disability_Status
749,0.129492607,0.098362172,0.169520246,No,Disability_Status
754,0.136200341,0.104735522,0.176710712,No,Disability_Status
759,0.135528045,0.107074214,0.170449436,No,Disability_Status
764,0.119051495,0.090626122,0.155574235,No,Disability_Status
769,0.142800238,0.108983061,0.186825419,No,Disability_Status
774,0.12421223,0.096580494,0.159141269,No,Disability_Status
779,0.11923703,0.092598142,0.153035119,No,Disability_Status
784,0.116010647,0.091680171,0.146224,No,Disability_Status
789,0.119134709,0.092622629,0.152383185,No,Disability_Status
794,0.125909284,0.094804458,0.166569975,No,Disability_Status
799,0.126372456,0.100327153,0.158414288,No,Disability_Status
804,0.135260067,0.101112593,0.193895811,No,Disability_Status
809,0.122070042,0.090720509,0.163702805,No,Disability_Status
814,0.121977248,0.095488983,0.155759292,No,Disability_Status
819,0.128558435,0.101089204,0.162615888,No,Disability_Status
824,0.137204701,0.10596042,0.176885081,No,Disability_Status
829,0.133871981,0.101100641,0.174958065,No,Disability_Status
834,0.131263033,0.104375216,0.164324212,No,Disability_Status
839,0.124021754,0.096357809,0.159057536,No,Disability_Status
844,0.125769287,0.100439013,0.156921041,No,Disability_Status
849,0.126135069,0.096194097,0.1647871,No,Disability_Status
854,0.136731256,0.10940966,0.17091436,No,Disability_Status
859,0.129280553,0.102148029,0.16283116,No,Disability_Status
864,0.129331445,0.098742495,0.168866968,No,Disability_Status
869,0.125453681,0.095882979,0.163597819,No,Disability_Status
874,0.141273129,0.109831903,0.180742426,No,Disability_Status
879,0.121109258,0.093410263,0.156453533,No,Disability_Status
884,0.12806453,0.099497849,0.163967358,No,Disability_Status
889,0.122764332,0.094200805,0.159712259,No,Disability_Status
894,0.125752027,0.096282524,0.163567435,No,Disability_Status
899,0.113017995,0.087548048,0.146181642,No,Disability_Status
904,0.145342785,0.114886857,0.182534184,No,Disability_Status
909,0.134879128,0.101713037,0.179556091,No,Disability_Status
914,0.121502545,0.092260911,0.159791977,No,Disability_Status
919,0.137500561,0.10680873,0.177071494,No,Disability_Status
924,0.117687939,0.090952465,0.151726591,No,Disability_Status
929,0.121374205,0.094683031,0.154914781,No,Disability_Status
934,0.127849744,0.095217925,0.171016135,No,Disability_Status
939,0.113807224,0.087611393,0.14716368,No,Disability_Status
944,0.118045653,0.092035754,0.150993225,No,Disability_Status
949,0.113766937,0.089441286,0.144425963,No,Disability_Status
954,0.126497585,0.093978453,0.169042844,No,Disability_Status
959,0.103737198,0.080757902,0.132874416,No,Disability_Status
964,0.140899988,0.109264191,0.181073653,No,Disability_Status
969,0.112514755,0.085854522,0.146968264,No,Disability_Status
974,0.116422813,0.089237703,0.151229613,No,Disability_Status
979,0.115377086,0.088367508,0.14953153,No,Disability_Status
984,0.138734004,0.111077839,0.172381243,No,Disability_Status
989,0.126685782,0.096341234,0.165163421,No,Disability_Status
994,0.134356901,0.09971199,0.178459359,No,Disability_Status
999,0.122594428,0.091080087,0.164014145,No,Disability_Status
1004,0.131657104,0.10117372,0.170309376,No,Disability_Status
1009,0.130615448,0.100939107,0.168288994,No,Disability_Status
1014,0.131820298,0.098653561,0.175714856,No,Disability_Status
1019,0.113224529,0.08345614,0.152537907,No,Disability_Status
1024,0.106285596,0.081638937,0.137678901,No,Disability_Status
1029,0.131085206,0.097826414,0.173983192,No,Disability_Status
1034,0.127513822,0.09839326,0.164561536,No,Disability_Status
1039,0.11525731,0.08756374,0.160048327,No,Disability_Status
1044,0.117213567,0.088402427,0.155019371,No,Disability_Status
1049,0.122360364,0.098025934,0.152272162,No,Disability_Status
1054,0.127334351,0.0992036,0.162554159,No,Disability_Status
1059,0.121190605,0.09241409,0.161712447,No,Disability_Status
1064,0.148228176,0.115468088,0.189376245,No,Disability_Status
1069,0.116247535,0.086015657,0.15597855,No,Disability_Status
1074,0.120375257,0.088897201,0.161631803,No,Disability_Status
1079,0.130793416,0.099538559,0.171101166,No,Disability_Status
1084,0.108158399,0.080934627,0.14413002,No,Disability_Status
1089,0.125784495,0.095699918,0.164546072,No,Disability_Status
1094,0.123109606,0.094227043,0.161014861,No,Disability_Status
1099,0.113063923,0.086543335,0.146782444,No,Disability_Status
1104,0.122979714,0.093562746,0.160670866,No,Disability_Status
1109,0.10925605,0.085017863,0.139529943,No,Disability_Status
1114,0.13348961,0.096421696,0.182449713,No,Disability_Status
1119,0.138227641,0.103097047,0.183504309,No,Disability_Status
1124,0.12800733,0.098635967,0.165628743,No,Disability_Status
1129,0.123473782,0.094799238,0.161170039,No,Disability_Status
1134,0.120293287,0.093840402,0.153162488,No,Disability_Status
1139,0.123088082,0.096132295,0.156724321,No,Disability_Status
1144,0.115112731,0.087400176,0.151491343,No,Disability_Status
1149,0.120504339,0.092371137,0.157062995,No,Disability_Status
1154,0.125829956,0.095251982,0.164500194,No,Disability_Status
1159,0.126250357,0.092925431,0.169876815,No,Disability_Status
1164,0.115485151,0.08850287,0.149627374,No,Disability_Status
1169,0.131726714,0.095677902,0.180780847,No,Disability_Status
1174,0.133980895,0.095848133,0.185542035,No,Disability_Status
1179,0.11085882,0.081496026,0.150157035,No,Disability_Status
1184,0.129588121,0.097330446,0.170245813,No,Disability_Status
1189,0.107693589,0.082478961,0.13962287,No,Disability_Status
1194,0.104879401,0.081730212,0.13385332,No,Disability_Status
1199,0.114877874,0.088783851,0.147467412,No,Disability_Status
1204,0.118520732,0.090066421,0.154383653,No,Disability_Status
1209,0.114948867,0.087319275,0.150298377,No,Disability_Status
1214,0.140902275,0.104003082,0.190377142,No,Disability_Status
1219,0.109078979,0.084362176,0.140191294,No,Disability_Status
1224,0.11641485,0.089226062,0.151362632,No,Disability_Status
1229,0.112215272,0.081989805,0.152543566,No,Disability_Status
1234,0.098571382,0.075232999,0.129418945,No,Disability_Status
1239,0.118242198,0.088666319,0.157348239,No,Disability_Status
1244,0.094338047,0.070841683,0.124573597,No,Disability_Status
1249,0.140800176,0.105157352,0.186831485,No,Disability_Status
1254,0.131087667,0.098236829,0.173529549,No,Disability_Status
1259,0.109236961,0.084209744,0.140877624,No,Disability_Status
1264,0.111093647,0.083499251,0.146228021,No,Disability_Status
1269,0.129481897,0.096539345,0.171761113,No,Disability_Status
1274,0.108906277,0.08193083,0.14363802,No,Disability_Status
1279,0.100898677,0.0776067,0.130878394,No,Disability_Status
1284,0.121001754,0.090021614,0.161610372,No,Disability_Status
1289,0.109150165,0.082641745,0.143036935,No,Disability_Status
1294,0.13275824,0.100181425,0.174721365,No,Disability_Status
1299,0.117117842,0.088160308,0.155173767,No,Disability_Status
1304,0.108409112,0.078907202,0.147615323,No,Disability_Status
1309,0.119802459,0.091573962,0.156258244,No,Disability_Status
1314,0.097358603,0.072232188,0.130449809,No,Disability_Status
1319,0.124773983,0.095753479,0.161579352,No,Disability_Status
1324,0.095804256,0.07412261,0.123352772,No,Disability_Status
1329,0.0974548,0.076058918,0.124087286,No,Disability_Status
1334,0.10446369,0.077856501,0.139637581,No,Disability_Status
1339,0.113178173,0.079952172,0.15904115,No,Disability_Status
1344,0.100639311,0.073379724,0.143785992,No,Disability_Status
1349,0.096103377,0.071801789,0.128817357,No,Disability_Status
1354,0.141776211,0.105999675,0.187569629,No,Disability_Status
1359,0.102590603,0.079100412,0.132082457,No,Disability_Status
1364,0.127482805,0.095091169,0.168424667,No,Disability_Status
1369,0.105251138,0.074468644,0.147897829,No,Disability_Status
1374,0.103497763,0.074180368,0.143097428,No,Disability_Status
1379,0.13086748,0.095951261,0.177281355,No,Disability_Status
1384,0.118716126,0.087097875,0.158868843,No,Disability_Status
1389,0.086997586,0.065860936,0.114506108,No,Disability_Status
1394,0.146253208,0.10773809,0.198198218,No,Disability_Status
1399,0.108947807,0.079516173,0.147506136,No,Disability_Status
1404,0.10899056,0.084292326,0.139882661,No,Disability_Status
